caption,account_name,view_count,source_url,video_url,platform,likes_count,comments_count,timestamp,product_category,product_name,transcript,intended_age_category,intended_spending_category,share_count,video_duration,music_name
"The s500 2014. Beautiful experience when chauffeured.
📞0705298524
#ugandancardealer #luxurycars #carsforsaleuganda #mercedes ",lemax__autos,21700,https://www.tiktok.com/@lemax__autos/video/7343282317567216902,https://www.tiktok.com/@lemax__autos/video/7343282317567216902,TikTok,684,8,,,,,,,15.0,20.0,original sound
"Chinese cars are the new thing.
Check these cars below 
1. lixiang l9
2. huawei m
3. huawei su7
4. lixiang polestar ",lemax__autos,21600,https://www.tiktok.com/@lemax__autos/video/7519424223161421063,https://www.tiktok.com/@lemax__autos/video/7519424223161421063,TikTok,1073,25,,,,,,,33.0,54.0,Wrong Places
Gle350d,lemax__autos,21500,https://www.tiktok.com/@lemax__autos/video/7379868929159728390,https://www.tiktok.com/@lemax__autos/video/7379868929159728390,TikTok,817,7,,,,,,,26.0,12.0,Mbulamu kitwalo by Sureman Ssegawa.
"Ford ranger raptor 2023 🇺🇬 
📞0705298524 
#ugandancardealer #carphotography #luxurycars #ford #raptor ",lemax__autos,21400,https://www.tiktok.com/@lemax__autos/video/7229676191689575685,https://www.tiktok.com/@lemax__autos/video/7229676191689575685,TikTok,876,12,,,,,,,32.0,33.0,original sound
"Mazda cx3 petrol 2017
Ugx 55m. 📞0705298524",lemax__autos,21100,https://www.tiktok.com/@lemax__autos/video/7491975303217237303,https://www.tiktok.com/@lemax__autos/video/7491975303217237303,TikTok,536,18,,,,,,,60.0,43.0,original sound
"Gle400d 2020
📞0705298524",lemax__autos,20900,https://www.tiktok.com/@lemax__autos/video/7378516976328609030,https://www.tiktok.com/@lemax__autos/video/7378516976328609030,TikTok,792,5,,,,,,,27.0,40.0,original sound
"RANGEROVER vogue 3.0 diesel 2018
Ugx 250m. 📞0705298524
#ugandancardealer #luxurycars #landrover #rangerover ",lemax__autos,20900,https://www.tiktok.com/@lemax__autos/video/7385575149539462406,https://www.tiktok.com/@lemax__autos/video/7385575149539462406,TikTok,419,3,,,,,,,9.0,0.0,yefe yefe abataloga
BMW 3-Series msport 2013. #bmw #bmwclub #bigboys #luxurycars #carsforsale,lemax__autos,20500,https://www.tiktok.com/@lemax__autos/video/7053380791262383366,https://www.tiktok.com/@lemax__autos/video/7053380791262383366,TikTok,518,6,,,,,,,47.0,56.0,original sound
"Those tail lights 🔥. X6 2022

📞0705298524
#ugandancardealer #luxurycars #bmwmotorsport #bmw ",lemax__autos,20500,https://www.tiktok.com/@lemax__autos/video/7311303372068408582,https://www.tiktok.com/@lemax__autos/video/7311303372068408582,TikTok,771,8,,,,,,,30.0,15.0,original sound
"Ugx 345m. 📞0705298524
Gle400d coupe 2022",lemax__autos,19900,https://www.tiktok.com/@lemax__autos/video/7541471615524080901,https://www.tiktok.com/@lemax__autos/video/7541471615524080901,TikTok,789,6,,,,,,,11.0,0.0,origineel geluid
"The c63s AMG 
📞0705298524 for exotic car needs 
#amg #ugandancardealer #luxurycars #mercedes #c63 #c63s ",lemax__autos,19700,https://www.tiktok.com/@lemax__autos/video/7291564922511609094,https://www.tiktok.com/@lemax__autos/video/7291564922511609094,TikTok,654,27,,,,,,,16.0,55.0,How We Roll
"RR EVOQUE petrol 2017
Ugx 115million ",lemax__autos,19700,https://www.tiktok.com/@lemax__autos/video/7530952832749407494,https://www.tiktok.com/@lemax__autos/video/7530952832749407494,TikTok,698,10,,,,,,,25.0,0.0,original sound
"The mini copper clubman 2015
Startig at 75m ugx.  📞0705298524
#luxurycars #ugandancardealer #minicopper ",lemax__autos,19200,https://www.tiktok.com/@lemax__autos/video/7302358546547608837,https://www.tiktok.com/@lemax__autos/video/7302358546547608837,TikTok,628,10,,,,,,,23.0,39.0,This Is What I Mean
"Vogue 3.0 diesel 2020
📞0705298524",lemax__autos,18900,https://www.tiktok.com/@lemax__autos/video/7490454491922271493,https://www.tiktok.com/@lemax__autos/video/7490454491922271493,TikTok,677,11,,,,,,,21.0,38.0,Laho (Minister Of Enjoyment)
"RANGEROVER VELAR D180 2020
At only ugx 350million 

0705298524
#carsales #cardealership #uganda #rangerover ",lemax__autos,18800,https://www.tiktok.com/@lemax__autos/video/7176309659492551941,https://www.tiktok.com/@lemax__autos/video/7176309659492551941,TikTok,657,4,,,,,,,23.0,18.0,original sound
GLE400d coupe 2020..,lemax__autos,18700,https://www.tiktok.com/@lemax__autos/video/7049349963427351814,https://www.tiktok.com/@lemax__autos/video/7049349963427351814,TikTok,426,5,,,,,,,51.0,121.0,original sound
"Mercedez GLE 350 2016 

Call in and own one of these 

📞0705298524
#cardealership #carsales #ugandancardealer #mercedes ",lemax__autos,18700,https://www.tiktok.com/@lemax__autos/video/7205449134839565574,https://www.tiktok.com/@lemax__autos/video/7205449134839565574,TikTok,1189,12,,,,,,,38.0,14.0,original sound
"The bmw 740Ld 2017 self parking. With the smart key, its crazy!!!    📞0705298524. #selfparking #bmw #carsales #uganda",lemax__autos,18500,https://www.tiktok.com/@lemax__autos/video/7123569802622274821,https://www.tiktok.com/@lemax__autos/video/7123569802622274821,TikTok,802,16,,,,,,,42.0,53.0,original sound
"0-mileage 2024 PRADO ZX 2024.
Ugx 390million. 📞256705298524",lemax__autos,18300,https://www.tiktok.com/@lemax__autos/video/7547264870735957253,https://www.tiktok.com/@lemax__autos/video/7547264870735957253,TikTok,721,11,,,,,,,20.0,0.0,son original
"Lx600 petrol 2023
📞0705298524
#ugandancardealer #luxurycars #lexus #carsforsaleuganda #",lemax__autos,18300,https://www.tiktok.com/@lemax__autos/video/7334682674256219398,https://www.tiktok.com/@lemax__autos/video/7334682674256219398,TikTok,580,10,,,,,,,24.0,42.0,original sound
Ugx 370m. 📞0705298524,lemax__autos,18300,https://www.tiktok.com/@lemax__autos/video/7384831573637565701,https://www.tiktok.com/@lemax__autos/video/7384831573637565701,TikTok,300,4,,,,,,,10.0,0.0,original sound
"Audi s5 Quattro cabriolet 2014

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________#carsales #cardealership #uganda #audi #s5 #rs5 #quattro #speed #ugandancardealer #lemaxautos ",lemax__autos,18200,https://www.tiktok.com/@lemax__autos/video/7173263350002994438,https://www.tiktok.com/@lemax__autos/video/7173263350002994438,TikTok,570,10,,,,,,,38.0,48.0,Unholy x Mercy
"BMW 316i - TURBO 1600Cc PETROL 2013. 
▪️BLACK EDITION 
▪️M3 - CARBON FIBRE BODY KIT 

At only  ugx 85million 
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
______________________#bmw #mperformance #ugandancardealer #carsales #cardealership #lemaxautos ",lemax__autos,18200,https://www.tiktok.com/@lemax__autos/video/7163709443643886854,https://www.tiktok.com/@lemax__autos/video/7163709443643886854,TikTok,211,0,,,,,,,24.0,18.0,Cough (Odo)
"EVOQUE diesel d180 4wd 2020
Ugx 160m. 📞0705298524",lemax__autos,18000,https://www.tiktok.com/@lemax__autos/video/7485254937572609335,https://www.tiktok.com/@lemax__autos/video/7485254937572609335,TikTok,466,8,,,,,,,18.0,0.0,original sound
"The TZG 2020. Air suspension. Cool box. Rear AC. 2.8lte diesel. Automatic. 4wd. Sunroof. 
📞0705298524
#ugandancardealer #luxurycars #toyota ",lemax__autos,17700,https://www.tiktok.com/@lemax__autos/video/7311943121661709573,https://www.tiktok.com/@lemax__autos/video/7311943121661709573,TikTok,534,6,,,,,,,20.0,0.0,iPlan
"VOLKSWAGEN TIGUAN RLINE TSI AWD 2LTR PETROL 2015.

✅RLINE 4motion 2015
✅34,000km mileage ✅Full panaromic sunroof

At only ugx 85million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524
📸 @luyindalan
__________________
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,17600,https://www.tiktok.com/@lemax__autos/video/7129511367127698693,https://www.tiktok.com/@lemax__autos/video/7129511367127698693,TikTok,170,2,,,,,,,23.0,43.0,original sound
"Mercedez c180 petrol 2015

Ugx 120m
📞0705298524
#cardealership #luxurycars #mercedes #uganda #carsales ",lemax__autos,16700,https://www.tiktok.com/@lemax__autos/video/7211191631893073157,https://www.tiktok.com/@lemax__autos/video/7211191631893073157,TikTok,714,7,,,,,,,9.0,24.0,Single Again
Thsi mercedez cls550 petrol 2016 is finally home. #firstinthegame #luxurycars #uganda #trending #fundrive #carphotography #mercedes #mercedes,lemax__autos,16400,https://www.tiktok.com/@lemax__autos/video/7076366491892894982,https://www.tiktok.com/@lemax__autos/video/7076366491892894982,TikTok,470,7,,,,,,,24.0,18.0,original sound
"Merc gle350d 2016. Ugx 179m. 📞0705298524

#ugandancardealer #luxurycars #mercedes ",lemax__autos,16400,https://www.tiktok.com/@lemax__autos/video/7314277988479143174,https://www.tiktok.com/@lemax__autos/video/7314277988479143174,TikTok,641,3,,,,,,,18.0,26.0,original sound
"Rangerover vogue diesel 2022
Just in. For all your car import needs, 
📞0705298524

#ugandancardealer #luxurycars #rangerover ",lemax__autos,16300,https://www.tiktok.com/@lemax__autos/video/7277137616800091397,https://www.tiktok.com/@lemax__autos/video/7277137616800091397,TikTok,892,10,,,,,,,24.0,49.0,original sound
"Mini cooper clubman 2015
At only ugx 87m. 📞0705298524
#ugandancardealer #luxurycars #minicooper #bmw ",lemax__autos,16000,https://www.tiktok.com/@lemax__autos/video/7274683651529510149,https://www.tiktok.com/@lemax__autos/video/7274683651529510149,TikTok,609,9,,,,,,,10.0,33.0,original sound
"Lc300 ZX petrol 2023. 
Ugx 465m. 📞0705298524",lemax__autos,15900,https://www.tiktok.com/@lemax__autos/video/7560344680358087947,https://www.tiktok.com/@lemax__autos/video/7560344680358087947,TikTok,985,6,,,,,,,19.0,19.0,Daily Bundle
"Lc300 zx diesel 2022

📞0705298524
#ugandancardealer #luxurycars #toyota #lc300 ",lemax__autos,15900,https://www.tiktok.com/@lemax__autos/video/7286163436755537158,https://www.tiktok.com/@lemax__autos/video/7286163436755537158,TikTok,597,6,,,,,,,26.0,54.0,original sound
"Mercedez gle 2016
📞0705298524
#ugandancardealer #luxurycars #mercedes ",lemax__autos,15900,https://www.tiktok.com/@lemax__autos/video/7260399650639809797,https://www.tiktok.com/@lemax__autos/video/7260399650639809797,TikTok,793,21,,,,,,,30.0,31.0,
"BMW x3 xDRIVE20d diesel 2017. Ugx 155m 
📞256705298524",lemax__autos,15800,https://www.tiktok.com/@lemax__autos/video/7538875004402912517,https://www.tiktok.com/@lemax__autos/video/7538875004402912517,TikTok,495,9,,,,,,,10.0,0.0,original sound
"Lexus rx450h AWD 2024
Ugx 300m. 📞0705298524",lemax__autos,15700,https://www.tiktok.com/@lemax__autos/video/7561489199195540748,https://www.tiktok.com/@lemax__autos/video/7561489199195540748,TikTok,1013,9,,,,,,,41.0,23.0,Daily Bundle
Ford ranger raptor 2023,lemax__autos,15300,https://www.tiktok.com/@lemax__autos/video/7372970177765395717,https://www.tiktok.com/@lemax__autos/video/7372970177765395717,TikTok,539,10,,,,,,,20.0,23.0,original sound
"Bmw x6M - the ultimate power machines

📞0705298524 - only ugx 350m
#ugandancardealer #carphotography #luxurycars #bmw #mpower ",lemax__autos,15300,https://www.tiktok.com/@lemax__autos/video/7230796789908131077,https://www.tiktok.com/@lemax__autos/video/7230796789908131077,TikTok,559,3,,,,,,,21.0,17.0,Look At Me Habibi
"Subaru outback 2.5 petrol 2015
📞0705298524
#ugandancardealer #luxurycars #subaru ",lemax__autos,15200,https://www.tiktok.com/@lemax__autos/video/7272790617359387909,https://www.tiktok.com/@lemax__autos/video/7272790617359387909,TikTok,545,11,,,,,,,19.0,40.0,original sound
Mercedez GLE400d 2021. This car has a finer ass than #kelly #kellychallenge    📞0705298524,lemax__autos,15200,https://www.tiktok.com/@lemax__autos/video/7107172197491428614,https://www.tiktok.com/@lemax__autos/video/7107172197491428614,TikTok,638,8,,,,,,,22.0,9.0,23 (J's On My Feet) - Mike WiLL x Miley Cyrus x Wiz Khalifa x Juicy J
"LANDCRUISER V8 ZX PETROL 2018

At only ugx 450million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________ #cardealership #carsales #toyota #landcrusier ",lemax__autos,15000,https://www.tiktok.com/@lemax__autos/video/7187327065283153157,https://www.tiktok.com/@lemax__autos/video/7187327065283153157,TikTok,659,6,,,,,,,19.0,15.0,Tata x love is wicked icontrola
"Merc cla45 AMG 4matic 2015
320kmh top speed. 
Ugx 135m. 📞0705298524
#ugandancardealer #luxurycars #amg #mercedes #fyp ",lemax__autos,14900,https://www.tiktok.com/@lemax__autos/video/7346268315968343302,https://www.tiktok.com/@lemax__autos/video/7346268315968343302,TikTok,573,7,,,,,,,14.0,48.0,original sound
"Toyota GR sport diesel 2023
Ugx 550.  📞0705298524",lemax__autos,14900,https://www.tiktok.com/@lemax__autos/video/7512334435941895429,https://www.tiktok.com/@lemax__autos/video/7512334435941895429,TikTok,669,7,,,,,,,22.0,37.0,Oh my gosh
"Amazing amazing VW Toaureg interior styling 

📞0705298524, for all your exotic car needs",lemax__autos,14800,https://www.tiktok.com/@lemax__autos/video/7292814450128588038,https://www.tiktok.com/@lemax__autos/video/7292814450128588038,TikTok,421,4,,,,,,,16.0,39.0,original sound
"Mercedez s400 2014
📞0705298524
#ugandancardealer #luxurycars #mercedes ",lemax__autos,14800,https://www.tiktok.com/@lemax__autos/video/7289115206629035270,https://www.tiktok.com/@lemax__autos/video/7289115206629035270,TikTok,502,7,,,,,,,9.0,114.0,original sound
"Bmw x5 diesel 2015
At only ugx 165million
📞0705298524
#ugandancardealer #luxurycars #bmw ",lemax__autos,14500,https://www.tiktok.com/@lemax__autos/video/7257896714789473541,https://www.tiktok.com/@lemax__autos/video/7257896714789473541,TikTok,424,4,,,,,,,15.0,30.0,original sound
𝗕𝗠𝗪 𝗫𝟲 𝟯0𝟬𝟬𝗰𝗰 𝗣𝗘𝗧𝗥𝗢𝗟 𝗧𝗨𝗥𝗕𝗢 𝗫𝗗𝗥𝗜𝗩𝗘 𝟮𝟬𝟭3#luxurycars #uganda #bmw #carsales #viral #bigboys #ugandatiktok #trending,lemax__autos,14400,https://www.tiktok.com/@lemax__autos/video/7062702618220465414,https://www.tiktok.com/@lemax__autos/video/7062702618220465414,TikTok,313,3,,,,,,,24.0,63.0,original sound
Volkswagen Tiguan R-line 2014. Ugx 88million. 📞0705298524,lemax__autos,14400,https://www.tiktok.com/@lemax__autos/video/7117911756332109062,https://www.tiktok.com/@lemax__autos/video/7117911756332109062,TikTok,233,1,,,,,,,20.0,25.0,Originalton
"The s500 v8 2015 is an absolute masterpiece 
At only ugx 215million 
📞0705298524
#ugandancardealer #mercedes #luxurycars #v8power #v8 #luxury ",lemax__autos,14300,https://www.tiktok.com/@lemax__autos/video/7295797159453003013,https://www.tiktok.com/@lemax__autos/video/7295797159453003013,TikTok,404,11,,,,,,,28.0,70.0,VLOG Dramatic Calming BGM(1390605)
"ZX lc300 petrol 2022-24
Ugx 480-500million
📞0705298524",lemax__autos,14200,https://www.tiktok.com/@lemax__autos/video/7546190881687309574,https://www.tiktok.com/@lemax__autos/video/7546190881687309574,TikTok,791,9,,,,,,,10.0,33.0,son original
"The Gle400d 4matic 2020
📞0705298524
#ugandancardealer #luxurycars #carsforsaleuganda #mercedes ",lemax__autos,14100,https://www.tiktok.com/@lemax__autos/video/7327375572923944198,https://www.tiktok.com/@lemax__autos/video/7327375572923944198,TikTok,706,10,,,,,,,25.0,59.0,original sound
"Bmw 320d diesel 2015
Ugx 85million. 📞0705298524
#ugandancardealer #luxurycars #bmw #bmwmotorsport ",lemax__autos,14100,https://www.tiktok.com/@lemax__autos/video/7309407347074501894,https://www.tiktok.com/@lemax__autos/video/7309407347074501894,TikTok,668,4,,,,,,,14.0,31.0,original sound
"For all your car purchase needs, 📞0705298524",lemax__autos,13900,https://www.tiktok.com/@lemax__autos/video/7351675642297011462,https://www.tiktok.com/@lemax__autos/video/7351675642297011462,TikTok,492,5,,,,,,,6.0,18.0,original sound
Both under VW group,lemax__autos,13900,https://www.tiktok.com/@lemax__autos/video/7366327079383616773,https://www.tiktok.com/@lemax__autos/video/7366327079383616773,TikTok,323,6,,,,,,,16.0,7.0,suara asli
"MERC s560 petrol v8 2018. ugx 200million
📞0705298524#CapCut ",lemax__autos,13900,https://www.tiktok.com/@lemax__autos/video/7503794384937258245,https://www.tiktok.com/@lemax__autos/video/7503794384937258245,TikTok,590,6,,,,,,,23.0,69.0,K.O
"Rr vogue diesel 3.0 2020
Ugx 400m. 📞0705298524
#ugandancardealer #luxurycars #tiktokuganda #rangerover #landrover ",lemax__autos,13500,https://www.tiktok.com/@lemax__autos/video/7365885415313706246,https://www.tiktok.com/@lemax__autos/video/7365885415313706246,TikTok,530,3,,,,,,,12.0,21.0,Don't Let Me Down
"TOYOTA HARRIER 2.4LTR PETROL 2014.

At only ugx 120million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________#cardealership #toyota #harrier #lemaxautos #ugandancardealer ",lemax__autos,13500,https://www.tiktok.com/@lemax__autos/video/7187827498284059909,https://www.tiktok.com/@lemax__autos/video/7187827498284059909,TikTok,265,4,,,,,,,24.0,15.0,HarrisDontcare x Tranquillo . Sasolway
"Gle coupe or gls? What would you rather drive?

For all your exotic car needs, 📞0705298524
#ugandancardealer #luxurycars #mercedes ",lemax__autos,13300,https://www.tiktok.com/@lemax__autos/video/7292043084546788613,https://www.tiktok.com/@lemax__autos/video/7292043084546788613,TikTok,448,15,,,,,,,13.0,59.0,original sound
"Audi q7 5.0TDI 3.0 deisel quattro 2023

📞0705298524
#ugandancardealer #luxurycars #audi",lemax__autos,13300,https://www.tiktok.com/@lemax__autos/video/7293215833021582597,https://www.tiktok.com/@lemax__autos/video/7293215833021582597,TikTok,354,2,,,,,,,12.0,64.0,VLOG Dramatic Calming BGM(1390605)
"Mercedez c200 AMG line 2016
At only ugx 120m

📞0705298524
#cardealership #ugandancardealer #mercedes #photography ",lemax__autos,13200,https://www.tiktok.com/@lemax__autos/video/7200637766781127941,https://www.tiktok.com/@lemax__autos/video/7200637766781127941,TikTok,235,8,,,,,,,19.0,19.0,Now Look at This
"Mercedez e220D DEISEL 2016

At only ugx 160million
📞0705298524
#cardealership #mercedes #carsales #photography ",lemax__autos,13100,https://www.tiktok.com/@lemax__autos/video/7185915506354834694,https://www.tiktok.com/@lemax__autos/video/7185915506354834694,TikTok,609,0,,,,,,,25.0,20.0,оригинальный звук
"Merc c200 2014
Ugx 115m.  📞0705298524
#mercedes #ugandancardealer #luxurycars ",lemax__autos,13100,https://www.tiktok.com/@lemax__autos/video/7236827746540735750,https://www.tiktok.com/@lemax__autos/video/7236827746540735750,TikTok,513,1,,,,,,,16.0,19.0,original sound
"Toyota lc300 GR 2024
Starting at Ugx 550million. 
📞0705298524
#gr #lc300 #landcruiser #gazooracing ",lemax__autos,12900,https://www.tiktok.com/@lemax__autos/video/7478595013933370629,https://www.tiktok.com/@lemax__autos/video/7478595013933370629,TikTok,436,8,,,,,,,8.0,23.0,original sound
"RANGEROVER sport p400 2023 packs lots of technology. Available on sale. 0705298524
#ugandancardealer #luxurycars #rangerover #selfparking ",lemax__autos,12800,https://www.tiktok.com/@lemax__autos/video/7353695132081835270,https://www.tiktok.com/@lemax__autos/video/7353695132081835270,TikTok,396,5,,,,,,,13.0,29.0,original sound
"Vw toaureg petrol  2013. 
Ugx 80m. 📞0705298524",lemax__autos,12600,https://www.tiktok.com/@lemax__autos/video/7375234589444295942,https://www.tiktok.com/@lemax__autos/video/7375234589444295942,TikTok,221,2,,,,,,,17.0,0.0,original sound
"Bmw 525i msport 2011. 
Ugx 63m. 📞0705298524
#ugandancardealer #luxurycars #bmw ",lemax__autos,12600,https://www.tiktok.com/@lemax__autos/video/7350743631336148230,https://www.tiktok.com/@lemax__autos/video/7350743631336148230,TikTok,408,6,,,,,,,23.0,25.0,original sound
"Merc eklasse 2016
📞0705298524
#mercedes #ugandancardealer #luxurycars ",lemax__autos,12600,https://www.tiktok.com/@lemax__autos/video/7265011115451518213,https://www.tiktok.com/@lemax__autos/video/7265011115451518213,TikTok,615,8,,,,,,,19.0,53.0,original sound
Theyre that good! We had to get 2 of  them. Brand new Porsche cayenne ehybrid 2023. Available on sale. 📞0705298524,lemax__autos,12300,https://www.tiktok.com/@lemax__autos/video/7356645732096445701,https://www.tiktok.com/@lemax__autos/video/7356645732096445701,TikTok,452,6,,,,,,,6.0,30.0,Praise Jah In The Moonlight
"Can even sound way better with updraged exhaust system 

Bmw m135i 2015. Ugx 95m 
📞0705298524
#ugandancardealer #bmw #luxurycars #speed ",lemax__autos,12300,https://www.tiktok.com/@lemax__autos/video/7241264879632420102,https://www.tiktok.com/@lemax__autos/video/7241264879632420102,TikTok,260,6,,,,,,,14.0,21.0,original sound
In the night… out to take night shots 📸 #carphotography #luxurycars #nightphotography #carsales #rangerover #longwheelbase,lemax__autos,12300,https://www.tiktok.com/@lemax__autos/video/7057101039404649734,https://www.tiktok.com/@lemax__autos/video/7057101039404649734,TikTok,610,3,,,,,,,22.0,19.0,original sound
"JAguar Fpace 3.0 petrol supercharged 2017

📞0705298524
#ugandancardealer #jaguarlandrover #luxurycars ",lemax__autos,12100,https://www.tiktok.com/@lemax__autos/video/7255725483931798790,https://www.tiktok.com/@lemax__autos/video/7255725483931798790,TikTok,339,12,,,,,,,18.0,43.0,original sound
Volkswagen golf gti 2010. Stage one ECU tuned. Stage 2 hardware tuned. At only ugx 55million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)____📞0705298524 📸 @luyindalan__________________ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ__________________,lemax__autos,12100,https://www.tiktok.com/@lemax__autos/video/7125052716589632773,https://www.tiktok.com/@lemax__autos/video/7125052716589632773,TikTok,195,5,,,,,,,6.0,34.0,original sound
"RR sport diesel 2018
Ugx 330million 
📞0705298524
#ugandancardealer #jaguarlandrover #luxurycars ",lemax__autos,11900,https://www.tiktok.com/@lemax__autos/video/7257024276711148805,https://www.tiktok.com/@lemax__autos/video/7257024276711148805,TikTok,655,7,,,,,,,23.0,48.0,original sound
"Bmw 740i 2017- just in
Only ugx 240million - 📞 0705298524
#ugandancardealer #carphotography #luxurycars #bmw ",lemax__autos,11900,https://www.tiktok.com/@lemax__autos/video/7230060780622892294,https://www.tiktok.com/@lemax__autos/video/7230060780622892294,TikTok,460,2,,,,,,,15.0,44.0,original sound
"Lexus lx570 2020
Ugx 420m. 📞0705298524
#ugandancardealer #luxurycars #carsforsaleuganda #lexus ",lemax__autos,11900,https://www.tiktok.com/@lemax__autos/video/7321392599301131526,https://www.tiktok.com/@lemax__autos/video/7321392599301131526,TikTok,481,11,,,,,,,11.0,51.0,This Year (Acoustic)
"Merc cls220d & cl2350d 2015 
Starting at ugx 115million 
📞0705298524
#ugandancardealer #mercedes #luxurycars ",lemax__autos,11800,https://www.tiktok.com/@lemax__autos/video/7241651883222322437,https://www.tiktok.com/@lemax__autos/video/7241651883222322437,TikTok,575,14,,,,,,,22.0,56.0,original sound
"Mercedez c class 2015. 
Starting at ugx 85-110million 
📞0705298524
#ugandancardealer #mercedes #luxurycars ",lemax__autos,11800,https://www.tiktok.com/@lemax__autos/video/7240072381941681413,https://www.tiktok.com/@lemax__autos/video/7240072381941681413,TikTok,455,7,,,,,,,8.0,23.0,Wave
"Gle350d 2016
📞0705298524
#ugandancardealer #luxurycars #mercedes ",lemax__autos,11800,https://www.tiktok.com/@lemax__autos/video/7287851223741451525,https://www.tiktok.com/@lemax__autos/video/7287851223741451525,TikTok,329,4,,,,,,,6.0,16.0,original sound
"MERC s350d DEISEL 2018

📞0705298524
#cardealership #ugandancardealer #lemaxautos #mercedes ",lemax__autos,11700,https://www.tiktok.com/@lemax__autos/video/7194435973386800390,https://www.tiktok.com/@lemax__autos/video/7194435973386800390,TikTok,382,1,,,,,,,12.0,26.0,Ta Ta Ta
"Get this landcruiser zx v8 2014
📞0705298524
#ugandancardealer #luxurycars #landcruiser ",lemax__autos,11700,https://www.tiktok.com/@lemax__autos/video/7297158706918149381,https://www.tiktok.com/@lemax__autos/video/7297158706918149381,TikTok,368,4,,,,,,,21.0,24.0,original sound
"Just in 
RR vogue 2022 
____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,11700,https://www.tiktok.com/@lemax__autos/video/7137306748146175237,https://www.tiktok.com/@lemax__autos/video/7137306748146175237,TikTok,637,12,,,,,,,36.0,54.0,original sound
,lemax__autos,11500,https://www.tiktok.com/@lemax__autos/video/7137198465897090310,https://www.tiktok.com/@lemax__autos/video/7137198465897090310,TikTok,544,29,,,,,,,42.0,39.0,original sound
